generation,field_name,score_gpt4o,error_type_gpt4o,explanation_gpt4o,score_llama3-70b,error_type_llama3-70b,explanation_llama3-70b,run_id,turns
9,installation_responsibility,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,preferred_installation_timeline,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,deployment_process_preference,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,application_description,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,application_criticality,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,application_type_and_sub_type,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,part_variety_description,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,part_dimensions_description,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,part_weight_description,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,desired_throughput,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,budget_for_project,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,project_completion_timeline_ideal,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,project_timeline_constraints,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,key_decision_makers_description,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,company_history_summary,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,key_stakeholders_summary,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,company_differentiation_summary,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,primary_products_services_summary,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
9,innovation_approach_summary,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_172658,5
0,company_name,5,faithful,"The candidate value is fully faithful to the ground truth, with only a minor punctuation difference.",5,faithful,"The candidate value is an exact match to the ground-truth value, preserving the same meaning and wording.",run_20251126_195954,5
0,contact_person_name,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,contact_person_role,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,contact_person_email,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,contact_person_phone,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,is_decision_maker,5,faithful,The candidate value is fully faithful as it exactly matches the ground-truth value.,5,faithful,"The candidate value exactly matches the ground-truth value, preserving the same meaning and semantic information.",run_20251126_195954,5
0,industry,5,faithful,"The candidate value is identical to the ground-truth value, preserving the full semantic meaning.",5,faithful,"The candidate value is identical to the ground-truth value, preserving the exact same meaning.",run_20251126_195954,5
0,address,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,purpose_of_request,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,lead_source,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,worked_with_ur_before,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,in_house_automation_resources_description,4,mostly_faithful,"The candidate accurately describes the maintenance team and lack of dedicated robotics engineers, but adds a detail about mechanical skills and collaborative robots not present in the ground truth.",4,faithful,"The candidate mostly preserves the ground truth's meaning, with minor additions and rephrasing, but maintains the core idea of a small maintenance team with limited automation expertise.",run_20251126_195954,5
0,in_house_team_skill_level,5,faithful,"The candidate preserves the full semantic meaning of the ground truth, only omitting the word 'Beginner' which is implied by the rest of the description.",5,faithful,"The candidate value is almost identical to the ground truth, preserving the same meaning and details with only minor wording differences.",run_20251126_195954,5
0,installation_responsibility,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,preferred_installation_timeline,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,deployment_process_preference,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,application_description,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,application_criticality,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,application_type_and_sub_type,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,part_variety_description,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,part_dimensions_description,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,part_weight_description,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,desired_throughput,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,budget_for_project,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,project_completion_timeline_ideal,5,faithful,"The candidate accurately conveys the same timeline for the first station as the ground truth, with only minor wording differences.",5,faithful,"The candidate value is a concise rephrasing of the ground truth, preserving the exact timeline and core meaning.",run_20251126_195954,5
0,project_timeline_constraints,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,key_decision_makers_description,5,faithful,"The candidate accurately conveys the roles of the primary decision-maker and the Director of Operations, maintaining the original meaning.",5,faithful,"The candidate value is a minor rewording of the ground truth, preserving the same meaning and details.",run_20251126_195954,5
0,company_history_summary,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,key_stakeholders_summary,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,company_differentiation_summary,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,primary_products_services_summary,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
0,innovation_approach_summary,0,null,The field was empty or null.,0,null,The field was empty or null.,run_20251126_195954,5
1,company_name,5,faithful,"The candidate value is fully faithful to the ground truth, with only a minor punctuation difference.",5,faithful,"The candidate value is an exact match to the ground-truth value, preserving the same meaning and wording.",run_20251126_195954,5
1,contact_person_name,1,contradictory,"The candidate provides a completely different name, conflicting with the ground truth.",1,fabricated,"The candidate value provides a completely different name, contradicting the ground-truth value.",run_20251126_195954,5
